Game_#/Total_Games:winner,result,timestep_score,reason,model_epsilon_value
761/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
762/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
763/1000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.01
764/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
765/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
766/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
767/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
768/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
769/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
770/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
771/1000:None,1/2-1/2,47,Termination.FIVEFOLD_REPETITION,0.01
772/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
773/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
774/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
775/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
776/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
777/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
778/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
779/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
780/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
781/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
782/1000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.01
783/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
784/1000:None,1/2-1/2,55,Termination.FIVEFOLD_REPETITION,0.01
785/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
786/1000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.01
787/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
788/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
789/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
790/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
791/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
792/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
793/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
794/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
795/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
796/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
797/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
798/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
799/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
800/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.01
801/1000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.01
802/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.01
803/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.01
804/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
805/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
806/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.01
807/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
808/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
809/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
810/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
811/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
812/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
813/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
814/1000:None,1/2-1/2,45,Termination.FIVEFOLD_REPETITION,0.01
815/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
816/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
817/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
818/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
819/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
820/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
821/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
822/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
823/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.01
824/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
825/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
826/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
827/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
828/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
829/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
830/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
831/1000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.01
832/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
833/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
834/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.01
835/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
836/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
837/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
838/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
839/1000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.01
840/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
841/1000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.01
842/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
843/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
844/1000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.01
845/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
846/1000:None,1/2-1/2,52,Termination.FIVEFOLD_REPETITION,0.01
847/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
848/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
849/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.01
850/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
851/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
852/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
853/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
854/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
855/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
856/1000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.01
857/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
858/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
859/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
860/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
861/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
862/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
863/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
864/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
865/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
866/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
867/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
868/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
869/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
870/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.01
871/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
872/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
873/1000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.01
874/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
875/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
876/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
877/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.01
878/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.01
879/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
880/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
881/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
882/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
883/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
884/1000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.01
885/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.01
886/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
887/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
888/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
889/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
890/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
891/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
892/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
893/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.01
894/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
895/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
896/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
897/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
898/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
899/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
900/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.01
901/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
902/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
903/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
904/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
905/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
906/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
907/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
908/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
909/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
910/1000:None,1/2-1/2,41,Termination.FIVEFOLD_REPETITION,0.00997
911/1000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
912/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
913/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
914/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
915/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
916/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
917/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
918/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
919/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
920/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
921/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
922/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
923/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
924/1000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
925/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
926/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
927/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
928/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
929/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
930/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
931/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
932/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
933/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
934/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
935/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
936/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
937/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
938/1000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
939/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
940/1000:None,1/2-1/2,47,Termination.FIVEFOLD_REPETITION,0.00997
941/1000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
942/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
943/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
944/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
945/1000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
946/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
947/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
948/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
949/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
950/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
951/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
952/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
953/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
954/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
955/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
956/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
957/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
958/1000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
959/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
960/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
961/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
962/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
963/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
964/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
965/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
966/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
967/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
968/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
969/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
970/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
971/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
972/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
973/1000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
974/1000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
975/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
976/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
977/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
978/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
979/1000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
980/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
981/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
982/1000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
983/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
984/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
985/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
986/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
987/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
988/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
989/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
990/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
991/1000:None,1/2-1/2,52,Termination.FIVEFOLD_REPETITION,0.00997
992/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
993/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
994/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
995/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
996/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
997/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
998/1000:None,1/2-1/2,43,Termination.FIVEFOLD_REPETITION,0.00997
999/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1000/1000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
Game_#/Total_Games:winner,result,timestep_score,reason,model_epsilon_value
23/1000:white,1-0,82,Termination.CHECKMATE,0.714253
30/1000:white,1-0,226,Termination.CHECKMATE,0.66573
50/1000:white,1-0,226,Termination.CHECKMATE,0.544505
54/1000:black,0-1,217,Termination.CHECKMATE,0.52305
59/1000:white,1-0,212,Termination.CHECKMATE,0.497415
64/1000:white,1-0,200,Termination.CHECKMATE,0.473037
69/1000:white,1-0,62,Termination.CHECKMATE,0.449853
71/1000:black,0-1,77,Termination.CHECKMATE,0.440901
73/1000:white,1-0,228,Termination.CHECKMATE,0.432127
77/1000:None,1/2-1/2,225,Termination.INSUFFICIENT_MATERIAL,0.4151
90/1000:black,0-1,115,Termination.CHECKMATE,0.364259
91/1000:None,1/2-1/2,203,Termination.STALEMATE,0.360616
101/1000:white,1-0,128,Termination.CHECKMATE,0.326135
102/1000:None,1/2-1/2,237,Termination.FIVEFOLD_REPETITION,0.322873
104/1000:None,1/2-1/2,210,Termination.FIVEFOLD_REPETITION,0.316448
105/1000:None,1/2-1/2,191,Termination.FIVEFOLD_REPETITION,0.313284
109/1000:None,1/2-1/2,200,Termination.FIVEFOLD_REPETITION,0.300939
112/1000:black,0-1,133,Termination.CHECKMATE,0.292001
124/1000:None,1/2-1/2,243,Termination.FIVEFOLD_REPETITION,0.258825
127/1000:black,0-1,193,Termination.CHECKMATE,0.251138
130/1000:None,1/2-1/2,194,Termination.FIVEFOLD_REPETITION,0.243679
131/1000:black,0-1,53,Termination.CHECKMATE,0.241242
133/1000:None,1/2-1/2,170,Termination.FIVEFOLD_REPETITION,0.236441
134/1000:None,1/2-1/2,135,Termination.FIVEFOLD_REPETITION,0.234077
135/1000:None,1/2-1/2,167,Termination.FIVEFOLD_REPETITION,0.231736
137/1000:None,1/2-1/2,170,Termination.FIVEFOLD_REPETITION,0.227125
139/1000:None,1/2-1/2,200,Termination.FIVEFOLD_REPETITION,0.222605
141/1000:black,0-1,125,Termination.CHECKMATE,0.218175
142/1000:None,1/2-1/2,76,Termination.FIVEFOLD_REPETITION,0.215993
143/1000:None,1/2-1/2,57,Termination.FIVEFOLD_REPETITION,0.213833
144/1000:None,1/2-1/2,184,Termination.FIVEFOLD_REPETITION,0.211695
145/1000:None,1/2-1/2,168,Termination.FIVEFOLD_REPETITION,0.209578
146/1000:None,1/2-1/2,171,Termination.FIVEFOLD_REPETITION,0.207482
148/1000:None,1/2-1/2,218,Termination.FIVEFOLD_REPETITION,0.203353
151/1000:None,1/2-1/2,161,Termination.FIVEFOLD_REPETITION,0.197314
152/1000:None,1/2-1/2,226,Termination.FIVEFOLD_REPETITION,0.19534
153/1000:None,1/2-1/2,142,Termination.FIVEFOLD_REPETITION,0.193387
157/1000:None,1/2-1/2,207,Termination.FIVEFOLD_REPETITION,0.185767
158/1000:None,1/2-1/2,242,Termination.FIVEFOLD_REPETITION,0.183909
160/1000:None,1/2-1/2,168,Termination.FIVEFOLD_REPETITION,0.180249
163/1000:None,1/2-1/2,193,Termination.FIVEFOLD_REPETITION,0.174896
164/1000:None,1/2-1/2,67,Termination.FIVEFOLD_REPETITION,0.173147
165/1000:None,1/2-1/2,199,Termination.FIVEFOLD_REPETITION,0.171415
166/1000:None,1/2-1/2,229,Termination.FIVEFOLD_REPETITION,0.169701
169/1000:None,1/2-1/2,136,Termination.FIVEFOLD_REPETITION,0.164661
170/1000:None,1/2-1/2,213,Termination.FIVEFOLD_REPETITION,0.163014
171/1000:None,1/2-1/2,210,Termination.FIVEFOLD_REPETITION,0.161384
173/1000:None,1/2-1/2,123,Termination.FIVEFOLD_REPETITION,0.158173
174/1000:None,1/2-1/2,195,Termination.FIVEFOLD_REPETITION,0.156591
176/1000:None,1/2-1/2,238,Termination.FIVEFOLD_REPETITION,0.153475
177/1000:None,1/2-1/2,186,Termination.FIVEFOLD_REPETITION,0.15194
178/1000:None,1/2-1/2,158,Termination.FIVEFOLD_REPETITION,0.150421
180/1000:None,1/2-1/2,59,Termination.FIVEFOLD_REPETITION,0.147427
181/1000:None,1/2-1/2,154,Termination.FIVEFOLD_REPETITION,0.145953
182/1000:None,1/2-1/2,137,Termination.FIVEFOLD_REPETITION,0.144493
183/1000:None,1/2-1/2,156,Termination.FIVEFOLD_REPETITION,0.143048
184/1000:None,1/2-1/2,105,Termination.FIVEFOLD_REPETITION,0.141618
185/1000:None,1/2-1/2,135,Termination.FIVEFOLD_REPETITION,0.140202
186/1000:None,1/2-1/2,167,Termination.FIVEFOLD_REPETITION,0.1388
187/1000:None,1/2-1/2,45,Termination.FIVEFOLD_REPETITION,0.137412
188/1000:None,1/2-1/2,90,Termination.FIVEFOLD_REPETITION,0.136038
189/1000:None,1/2-1/2,127,Termination.FIVEFOLD_REPETITION,0.134677
190/1000:None,1/2-1/2,151,Termination.FIVEFOLD_REPETITION,0.13333
191/1000:None,1/2-1/2,192,Termination.FIVEFOLD_REPETITION,0.131997
192/1000:None,1/2-1/2,70,Termination.FIVEFOLD_REPETITION,0.130677
193/1000:None,1/2-1/2,219,Termination.FIVEFOLD_REPETITION,0.12937
194/1000:None,1/2-1/2,205,Termination.INSUFFICIENT_MATERIAL,0.128077
195/1000:None,1/2-1/2,224,Termination.FIVEFOLD_REPETITION,0.126796
196/1000:None,1/2-1/2,141,Termination.FIVEFOLD_REPETITION,0.125528
197/1000:None,1/2-1/2,182,Termination.FIVEFOLD_REPETITION,0.124273
198/1000:None,1/2-1/2,178,Termination.FIVEFOLD_REPETITION,0.12303
200/1000:None,1/2-1/2,105,Termination.FIVEFOLD_REPETITION,0.120582
201/1000:None,1/2-1/2,172,Termination.FIVEFOLD_REPETITION,0.119376
203/1000:None,1/2-1/2,244,Termination.FIVEFOLD_REPETITION,0.117
204/1000:None,1/2-1/2,201,Termination.FIVEFOLD_REPETITION,0.11583
205/1000:None,1/2-1/2,130,Termination.FIVEFOLD_REPETITION,0.114672
206/1000:None,1/2-1/2,71,Termination.FIVEFOLD_REPETITION,0.113525
207/1000:None,1/2-1/2,127,Termination.FIVEFOLD_REPETITION,0.11239
208/1000:None,1/2-1/2,140,Termination.FIVEFOLD_REPETITION,0.111266
210/1000:None,1/2-1/2,92,Termination.FIVEFOLD_REPETITION,0.109052
211/1000:None,1/2-1/2,90,Termination.FIVEFOLD_REPETITION,0.107961
212/1000:None,1/2-1/2,170,Termination.FIVEFOLD_REPETITION,0.106882
213/1000:None,1/2-1/2,63,Termination.FIVEFOLD_REPETITION,0.105813
214/1000:None,1/2-1/2,111,Termination.FIVEFOLD_REPETITION,0.104755
216/1000:None,1/2-1/2,199,Termination.FIVEFOLD_REPETITION,0.10267
217/1000:None,1/2-1/2,142,Termination.FIVEFOLD_REPETITION,0.101644
218/1000:None,1/2-1/2,77,Termination.FIVEFOLD_REPETITION,0.100627
219/1000:None,1/2-1/2,160,Termination.FIVEFOLD_REPETITION,0.0996208
221/1000:None,1/2-1/2,67,Termination.FIVEFOLD_REPETITION,0.0976384
222/1000:None,1/2-1/2,44,Termination.FIVEFOLD_REPETITION,0.096662
223/1000:None,1/2-1/2,185,Termination.FIVEFOLD_REPETITION,0.0956954
224/1000:None,1/2-1/2,82,Termination.FIVEFOLD_REPETITION,0.0947384
225/1000:None,1/2-1/2,116,Termination.FIVEFOLD_REPETITION,0.093791
226/1000:None,1/2-1/2,80,Termination.FIVEFOLD_REPETITION,0.0928531
227/1000:None,1/2-1/2,163,Termination.FIVEFOLD_REPETITION,0.0919246
228/1000:None,1/2-1/2,71,Termination.FIVEFOLD_REPETITION,0.0910053
229/1000:None,1/2-1/2,108,Termination.FIVEFOLD_REPETITION,0.0900953
230/1000:None,1/2-1/2,117,Termination.FIVEFOLD_REPETITION,0.0891943
231/1000:None,1/2-1/2,105,Termination.FIVEFOLD_REPETITION,0.0883024
232/1000:None,1/2-1/2,203,Termination.FIVEFOLD_REPETITION,0.0874194
233/1000:None,1/2-1/2,66,Termination.FIVEFOLD_REPETITION,0.0865452
234/1000:None,1/2-1/2,142,Termination.FIVEFOLD_REPETITION,0.0856797
235/1000:None,1/2-1/2,107,Termination.FIVEFOLD_REPETITION,0.0848229
236/1000:None,1/2-1/2,81,Termination.FIVEFOLD_REPETITION,0.0839747
237/1000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.0831349
238/1000:None,1/2-1/2,57,Termination.FIVEFOLD_REPETITION,0.0823036
