Game_#/Total_Games:winner,result,timestep_score,reason,model_epsilon_value
2628/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2629/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2630/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2631/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2632/5000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
2633/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2634/5000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
2635/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2636/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2637/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2638/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2639/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2640/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2641/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2642/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2643/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2644/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2645/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2646/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2647/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2648/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2649/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2650/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2651/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2652/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2653/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2654/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2655/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2656/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2657/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2658/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2659/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2660/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2661/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2662/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2663/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2664/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2665/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2666/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2667/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2668/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2669/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2670/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2671/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2672/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2673/5000:None,1/2-1/2,55,Termination.FIVEFOLD_REPETITION,0.00997
2674/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2675/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2676/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2677/5000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
2678/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2679/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2680/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2681/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2682/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2683/5000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
2684/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2685/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2686/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2687/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2688/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2689/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2690/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2691/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2692/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2693/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2694/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2695/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2696/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2697/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2698/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
2699/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2700/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2701/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2702/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2703/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2704/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2705/5000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.00997
2706/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2707/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2708/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2709/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2710/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2711/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2712/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2713/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2714/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2715/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2716/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
2717/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2718/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2719/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2720/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2721/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2722/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2723/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2724/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2725/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2726/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2727/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2728/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2729/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2730/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2731/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2732/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2733/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2734/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2735/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2736/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2737/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2738/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2739/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2740/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2741/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2742/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2743/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2744/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2745/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2746/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2747/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2748/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2749/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2750/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2751/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2752/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2753/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2754/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2755/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2756/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2757/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2758/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2759/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2760/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2761/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2762/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2763/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2764/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2765/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2766/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2767/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2768/5000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
2769/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2770/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2771/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2772/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2773/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2774/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2775/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2776/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2777/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2778/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2779/5000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
2780/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2781/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2782/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2783/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2784/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2785/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2786/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2787/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2788/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2789/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2790/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2791/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2792/5000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
2793/5000:None,1/2-1/2,43,Termination.FIVEFOLD_REPETITION,0.00997
2794/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2795/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2796/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2797/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2798/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2799/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2800/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2801/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2802/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2803/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2804/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2805/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
2806/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2807/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2808/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2809/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2810/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2811/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2812/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2813/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2814/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
2815/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2816/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2817/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2818/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2819/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2820/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2821/5000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997
2822/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
2823/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2824/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2825/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2826/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2827/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2828/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2829/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2830/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2831/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
2832/5000:None,1/2-1/2,52,Termination.FIVEFOLD_REPETITION,0.00997
2833/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2834/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2835/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2836/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2837/5000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997
2838/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2839/5000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
2840/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2841/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2842/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2843/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2844/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2845/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2846/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
2847/5000:None,1/2-1/2,44,Termination.FIVEFOLD_REPETITION,0.00997
2848/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2849/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2850/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2851/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2852/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2853/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2854/5000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
2855/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2856/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2857/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2858/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2859/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2860/5000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.00997
2861/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2862/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2863/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2864/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2865/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2866/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2867/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2868/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2869/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2870/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2871/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2872/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2873/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2874/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2875/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2876/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2877/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2878/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2879/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2880/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2881/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2882/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2883/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2884/5000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
2885/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2886/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2887/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
2888/5000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
2889/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2890/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2891/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2892/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2893/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2894/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2895/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2896/5000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
2897/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2898/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2899/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2900/5000:None,1/2-1/2,55,Termination.FIVEFOLD_REPETITION,0.00997
2901/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2902/5000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
2903/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2904/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2905/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2906/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2907/5000:None,1/2-1/2,100,Termination.FIVEFOLD_REPETITION,0.00997
2908/5000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
2909/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2910/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2911/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2912/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2913/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2914/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2915/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2916/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2917/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2918/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2919/5000:None,1/2-1/2,50,Termination.FIVEFOLD_REPETITION,0.00997
2920/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2921/5000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
2922/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
2923/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2924/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2925/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2926/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2927/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2928/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2929/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2930/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2931/5000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
2932/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2933/5000:None,1/2-1/2,19,Termination.FIVEFOLD_REPETITION,0.00997
2934/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2935/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2936/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2937/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2938/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2939/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2940/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2941/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2942/5000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
2943/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2944/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2945/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2946/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2947/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
2948/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2949/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2950/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2951/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2952/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2953/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2954/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2955/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
2956/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2957/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2958/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2959/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
