Game_#/Total_Games:winner,result,timestep_score,reason,model_epsilon_value
5549/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5550/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5551/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5552/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5553/10000:None,1/2-1/2,42,Termination.FIVEFOLD_REPETITION,0.00997
5554/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5555/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5556/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5557/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5558/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
5559/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5560/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5561/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5562/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5563/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5564/10000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
5565/10000:None,1/2-1/2,23,Termination.FIVEFOLD_REPETITION,0.00997
5566/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5567/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
5568/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5569/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5570/10000:None,1/2-1/2,23,Termination.FIVEFOLD_REPETITION,0.00997
5571/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5572/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5573/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5574/10000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
5575/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5576/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5577/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5578/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5579/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5580/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5581/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5582/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
5583/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5584/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5585/10000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
5586/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5587/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
5588/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5589/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5590/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5591/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5592/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5593/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5594/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5595/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5596/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5597/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5598/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
5599/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5600/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5601/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5602/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5603/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5604/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5605/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5606/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5607/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5608/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
5609/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5610/10000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
5611/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5612/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5613/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5614/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5615/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5616/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5617/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5618/10000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
5619/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5620/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5621/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
5622/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5623/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5624/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5625/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5626/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5627/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5628/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5629/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5630/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5631/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5632/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5633/10000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
5634/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5635/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5636/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5637/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5638/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5639/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5640/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5641/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5642/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5643/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5644/10000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
5645/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5646/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5647/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5648/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5649/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5650/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5651/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5652/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5653/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5654/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5655/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5656/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5657/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
5658/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5659/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5660/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5661/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5662/10000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
5663/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5664/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5665/10000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
5666/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5667/10000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
5668/10000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
5669/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5670/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5671/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5672/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5673/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5674/10000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
5675/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5676/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5677/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5678/10000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
5679/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5680/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5681/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5682/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5683/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5684/10000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
5685/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5686/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5687/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5688/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5689/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5690/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5691/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5692/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5693/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5694/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5695/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5696/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5697/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5698/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5699/10000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
5700/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5701/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5702/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5703/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5704/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5705/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5706/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5707/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5708/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5709/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5710/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
5711/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5712/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5713/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5714/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5715/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5716/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5717/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5718/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5719/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5720/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5721/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5722/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5723/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5724/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5725/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5726/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5727/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5728/10000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
5729/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5730/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5731/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5732/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5733/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5734/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5735/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5736/10000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
5737/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5738/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5739/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5740/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5741/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5742/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5743/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5744/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5745/10000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
5746/10000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
5747/10000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
5748/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5749/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5750/10000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
5751/10000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
5752/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5753/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5754/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5755/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5756/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5757/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5758/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5759/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5760/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
5761/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5762/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5763/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5764/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5765/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5766/10000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.00997
5767/10000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
5768/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5769/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
5770/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5771/10000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
5772/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5773/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5774/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5775/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5776/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5777/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5778/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5779/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5780/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5781/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5782/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5783/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5784/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5785/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5786/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5787/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5788/10000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
5789/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5790/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5791/10000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
5792/10000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
5793/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5794/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5795/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5796/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5797/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5798/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5799/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5800/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5801/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5802/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5803/10000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
5804/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5805/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5806/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5807/10000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
5808/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5809/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5810/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5811/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5812/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5813/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5814/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5815/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5816/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5817/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5818/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5819/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5820/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5821/10000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
5822/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5823/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5824/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5825/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5826/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5827/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5828/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5829/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5830/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5831/10000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
5832/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5833/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5834/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5835/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5836/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5837/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5838/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5839/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5840/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5841/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5842/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5843/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5844/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5845/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5846/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5847/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5848/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5849/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5850/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5851/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5852/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5853/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5854/10000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
5855/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
5856/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5857/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5858/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5859/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5860/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5861/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5862/10000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
5863/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5864/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5865/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5866/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5867/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5868/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5869/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5870/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5871/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5872/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5873/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5874/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
5875/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5876/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
5877/10000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
5878/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5879/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
5880/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
